year,unitid,inst_name,state_abbr,level_of_study,enrollment_fall
"2019","110653","University of California-Irvine","CA","Graduate","6526"
"2019","110653","University of California-Irvine","CA","Undergraduate","30382"
"2019","110662","University of California-Los Angeles","CA","Graduate","12828"
"2019","110662","University of California-Los Angeles","CA","Undergraduate","31543"
"2019","445188","University of California-Merced","CA","Graduate","696"
"2019","445188","University of California-Merced","CA","Undergraduate","8151"
"2019","110671","University of California-Riverside","CA","Graduate","3492"
"2019","110671","University of California-Riverside","CA","Undergraduate","22055"
"2019","110680","University of California-San Diego","CA","Graduate","7942"
"2019","110680","University of California-San Diego","CA","Undergraduate","30794"
"2019","110699","University of California-San Francisco","CA","Graduate","3180"
"2019","110705","University of California-Santa Barbara","CA","Graduate","2965"
"2019","110705","University of California-Santa Barbara","CA","Undergraduate","23349"
"2019","110714","University of California-Santa Cruz","CA","Graduate","1977"
"2019","110714","University of California-Santa Cruz","CA","Undergraduate","17517"
"2019","447801","University of East-West Medicine","CA","Graduate","176"
"2019","117140","University of La Verne","CA","Graduate","2868"
"2019","117140","University of La Verne","CA","Undergraduate","4528"
"2019","484631","University of Phoenix-California","CA","Graduate","984"
"2019","484631","University of Phoenix-California","CA","Undergraduate","3756"
"2019","121691","University of Redlands","CA","Graduate","1725"
"2019","121691","University of Redlands","CA","Undergraduate","3206"
"2019","488785","University of Saint Katherine","CA","Undergraduate","235"
"2019","122436","University of San Diego","CA","Graduate","3262"
"2019","122436","University of San Diego","CA","Undergraduate","5919"
"2019","122612","University of San Francisco","CA","Graduate","4059"
"2019","122612","University of San Francisco","CA","Undergraduate","6577"
"2019","123961","University of Southern California","CA","Graduate","27970"
"2019","123961","University of Southern California","CA","Undergraduate","20351"
"2019","367954","University of St. Augustine for Health Sciences","CA","Graduate","4353"
"2019","120883","University of the Pacific","CA","Graduate","2807"
"2019","120883","University of the Pacific","CA","Undergraduate","3640"
"2019","488846","University of the People","CA","Graduate","619"
"2019","488846","University of the People","CA","Undergraduate","4424"
"2019","449870","University of the West","CA","Graduate","131"
"2019","449870","University of the West","CA","Undergraduate","153"
"2019","484862","University of West Los Angeles","CA","Graduate","199"
"2019","484862","University of West Los Angeles","CA","Undergraduate","5"
"2019","123651","Vanguard University of Southern California","CA","Graduate","255"
"2019","123651","Vanguard University of Southern California","CA","Undergraduate","1920"
"2019","441229","West Coast Ultrasound Institute","CA","Undergraduate","814"
"2019","489858","West Coast University-Center for Graduate Studies","CA","Graduate","580"
"2019","443331","West Coast University-Los Angeles","CA","Undergraduate","2215"
"2019","458229","West Coast University-Ontario","CA","Undergraduate","2058"
"2019","458210","West Coast University-Orange County","CA","Graduate","1174"
"2019","458210","West Coast University-Orange County","CA","Undergraduate","2802"
"2019","125471","West Los Angeles College","CA","Undergraduate","13048"
"2019","490133","Westcliff University","CA","Graduate","1827"
"2019","490133","Westcliff University","CA","Undergraduate","781"
"2019","112525","Western University of Health Sciences","CA","Graduate","3792"
"2019","125718","Westminster Theological Seminary in California","CA","Graduate","133"
"2019","125727","Westmont College","CA","Undergraduate","1317"
"2019","125763","Whittier College","CA","Graduate","65"
"2019","125763","Whittier College","CA","Undergraduate","1776"
"2019","122728","William Jessup University","CA","Graduate","482"
"2019","122728","William Jessup University","CA","Undergraduate","1261"
"2019","125897","Woodbury University","CA","Graduate","117"
"2019","125897","Woodbury University","CA","Undergraduate","1108"
"2019","401223","World Mission University","CA","Graduate","231"
"2019","401223","World Mission University","CA","Undergraduate","190"
"2019","126076","Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary","CA","Undergraduate","138"
"2019","401250","Yo San University of Traditional Chinese Medicine","CA","Graduate","142"
"2019","142832","Adler University","IL","Graduate","1558"
"2019","457527","Ambria College of Nursing","IL","Undergraduate","205"
"2019","142887","American Academy of Art","IL","Undergraduate","205"
"2019","142957","American Islamic College","IL","Graduate","10"
"2019","142957","American Islamic College","IL","Undergraduate","6"
"2019","143084","Augustana College","IL","Undergraduate","2546"
"2019","143118","Aurora University","IL","Graduate","2142"
"2019","143118","Aurora University","IL","Undergraduate","4104"
"2019","145619","Benedictine University","IL","Graduate","1908"
"2019","145619","Benedictine University","IL","Undergraduate","2493"
"2019","443702","Bexley Hall Seabury Western Theological Seminary Federation, Inc.","IL","Graduate","80"
"2019","143288","Blackburn College","IL","Undergraduate","482"
"2019","143297","Blessing Rieman College of Nursing and Health Sciences","IL","Graduate","17"
"2019","143297","Blessing Rieman College of Nursing and Health Sciences","IL","Undergraduate","165"
"2019","143358","Bradley University","IL","Graduate","1293"
"2019","143358","Bradley University","IL","Undergraduate","4636"
"2019","143659","Catholic Theological Union at Chicago","IL","Graduate","254"
"2019","454227","Chamberlain University-Illinois","IL","Graduate","13068"
"2019","454227","Chamberlain University-Illinois","IL","Undergraduate","14673"
"2019","144005","Chicago State University","IL","Graduate","931"
"2019","144005","Chicago State University","IL","Undergraduate","2108"
"2019","144014","Chicago Theological Seminary","IL","Graduate","242"
"2019","144281","Columbia College Chicago","IL","Graduate","239"
"2019","144281","Columbia College Chicago","IL","Undergraduate","6708"
"2019","144351","Concordia University-Chicago","IL","Graduate","4617"
"2019","144351","Concordia University-Chicago","IL","Undergraduate","1588"
"2019","144740","DePaul University","IL","Graduate","7850"
"2019","144740","DePaul University","IL","Undergraduate","14214"
"2019","482477","DeVry University-Illinois","IL","Graduate","4032"
"2019","482477","DeVry University-Illinois","IL","Undergraduate","14163"
"2019","148496","Dominican University","IL","Graduate","878"
"2019","148496","Dominican University","IL","Undergraduate","2151"
"2019","144883","East-West University","IL","Undergraduate","447"
"2019","144892","Eastern Illinois University","IL","Graduate","1577"
"2019","144892","Eastern Illinois University","IL","Undergraduate","6229"
"2019","144962","Elmhurst College","IL","Graduate","562"
"2019","144962","Elmhurst College","IL","Undergraduate","2891"
"2019","409254","Erikson Institute","IL","Graduate","421"
"2019","144971","Eureka College","IL","Undergraduate","513"
"2019","145275","Garrett-Evangelical Theological Seminary","IL","Graduate","314"
"2019","145336","Governors State University","IL","Graduate","1583"
"2019","145336","Governors State University","IL","Undergraduate","3206"
"2019","145372","Greenville University","IL","Graduate","179"
"2019","145372","Greenville University","IL","Undergraduate","913"
"2019","145497","Hebrew Theological College","IL","Undergraduate","193"
"2019","145628","Illinois College of Optometry","IL","Graduate","546"
"2019","145691","Illinois College","IL","Undergraduate","1057"
"2019","145725","Illinois Institute of Technology","IL","Graduate","3371"
"2019","145725","Illinois Institute of Technology","IL","Undergraduate","3144"
"2019","145813","Illinois State University","IL","Graduate","2628"
"2019","145813","Illinois State University","IL","Undergraduate","18250"
"2019","145646","Illinois Wesleyan University","IL","Undergraduate","1629"
"2019","145886","Institute for Clinical Social Work","IL","Graduate","125"
"2019","146339","Judson University","IL","Graduate","187"
"2019","146339","Judson University","IL","Undergraduate","1046"
"2019","146427","Knox College","IL","Undergraduate","1258"
"2019","146481","Lake Forest College","IL","Graduate","24"
"2019","146481","Lake Forest College","IL","Undergraduate","1538"
"2019","146490","Lake Forest Graduate School of Management","IL","Graduate","451"
"2019","146533","Lakeview College of Nursing","IL","Undergraduate","148"
"2019","146612","Lewis University","IL","Graduate","2085"
"2019","146612","Lewis University","IL","Undergraduate","4274"
"2019","146667","Lincoln Christian University","IL","Graduate","294"
"2019","146667","Lincoln Christian University","IL","Undergraduate","378"
"2019","146676","Lincoln College","IL","Graduate","8"
"2019","146676","Lincoln College","IL","Undergraduate","1101"
"2019","146719","Loyola University Chicago","IL","Graduate","4919"
"2019","146719","Loyola University Chicago","IL","Undergraduate","12240"
"2019","146728","Lutheran School of Theology at Chicago","IL","Graduate","164"
"2019","146825","MacMurray College","IL","Undergraduate","588"
"2019","146977","McCormick Theological Seminary","IL","Graduate","215"
"2019","147013","McKendree University","IL","Graduate","504"
"2019","147013","McKendree University","IL","Undergraduate","1788"
"2019","147031","Meadville Lombard Theological School","IL","Graduate","74"
"2019","147129","Methodist College","IL","Graduate","24"
"2019","147129","Methodist College","IL","Undergraduate","676"
"2019","439020","Midwest College of Oriental Medicine-Evanston","IL","Graduate","48"
"2019","439020","Midwest College of Oriental Medicine-Evanston","IL","Undergraduate","22"
"2019","143853","Midwestern University-Downers Grove","IL","Graduate","2970"
"2019","147244","Millikin University","IL","Graduate","88"
"2019","147244","Millikin University","IL","Undergraduate","1995"
"2019","147341","Monmouth College","IL","Undergraduate","907"
"2019","147369","Moody Bible Institute","IL","Graduate","734"
"2019","147369","Moody Bible Institute","IL","Undergraduate","2275"
"2019","147536","National Louis University","IL","Graduate","3642"
"2019","147536","National Louis University","IL","Undergraduate","3363"
"2019","147590","National University of Health Sciences","IL","Graduate","546"
"2019","147590","National University of Health Sciences","IL","Undergraduate","44"
"2019","147660","North Central College","IL","Graduate","273"
"2019","147660","North Central College","IL","Undergraduate","2615"
"2019","147679","North Park University","IL","Graduate","980"
"2019","147679","North Park University","IL","Undergraduate","1912"
"2019","147776","Northeastern Illinois University","IL","Graduate","1723"
"2019","147776","Northeastern Illinois University","IL","Undergraduate","5700"
"2019","147697","Northern Baptist Theological Seminary","IL","Graduate","265"
"2019","147703","Northern Illinois University","IL","Graduate","4478"
"2019","147703","Northern Illinois University","IL","Undergraduate","12131"
"2019","443030","NorthShore University HealthSystem School of Nurse Anesthesia","IL","Graduate","72"
"2019","260992","Northwestern College","IL","Undergraduate","618"
"2019","147767","Northwestern University","IL","Graduate","13766"
"2019","147767","Northwestern University","IL","Undergraduate","8682"
"2019","147828","Olivet Nazarene University","IL","Graduate","1207"
"2019","147828","Olivet Nazarene University","IL","Undergraduate","3110"
"2019","442842","Pacific College of Health Science-Chicago","IL","Graduate","139"
"2019","442842","Pacific College of Health Science-Chicago","IL","Undergraduate","49"
"2019","148016","Principia College","IL","Undergraduate","407"
"2019","148131","Quincy University","IL","Graduate","106"
"2019","148131","Quincy University","IL","Undergraduate","1042"
"2019","448673","Rasmussen College-Illinois","IL","Graduate","22"
"2019","448673","Rasmussen College-Illinois","IL","Undergraduate","2103"
"2019","149763","Resurrection University","IL","Graduate","106"
"2019","149763","Resurrection University","IL","Undergraduate","754"
"2019","148335","Robert Morris University Illinois","IL","Graduate","197"
"2019","148335","Robert Morris University Illinois","IL","Undergraduate","1496"
"2019","148405","Rockford University","IL","Graduate","222"
"2019","148405","Rockford University","IL","Undergraduate","982"
"2019","148487","Roosevelt University","IL","Graduate","1690"
"2019","148487","Roosevelt University","IL","Undergraduate","2381"
"2019","145558","Rosalind Franklin University of Medicine and Science","IL","Graduate","2102"
"2019","148511","Rush University","IL","Graduate","2643"
"2019","148511","Rush University","IL","Undergraduate","112"
"2019","149028","Saint Anthony College of Nursing","IL","Graduate","78"
"2019","149028","Saint Anthony College of Nursing","IL","Undergraduate","202"
"2019","148876","Saint Augustine College","IL","Undergraduate","959"
"2019","148575","Saint Francis Medical Center College of Nursing","IL","Graduate","189"
"2019","148575","Saint Francis Medical Center College of Nursing","IL","Undergraduate","320"
"2019","148627","Saint Xavier University","IL","Graduate","666"
"2019","148627","Saint Xavier University","IL","Undergraduate","2957"
"2019","143048","School of the Art Institute of Chicago","IL","Graduate","699"
"2019","143048","School of the Art Institute of Chicago","IL","Undergraduate","2983"
"2019","149222","Southern Illinois University-Carbondale","IL","Graduate","3229"
"2019","149222","Southern Illinois University-Carbondale","IL","Undergraduate","8466"
"2019","149231","Southern Illinois University-Edwardsville","IL","Graduate","2661"
"2019","149231","Southern Illinois University-Edwardsville","IL","Undergraduate","10400"
"2019","148982","Spertus College","IL","Graduate","111"
"2019","148593","St. John's College-Department of Nursing","IL","Graduate","18"
"2019","148593","St. John's College-Department of Nursing","IL","Undergraduate","119"
"2019","149329","Telshe Yeshiva-Chicago","IL","Graduate","15"
"2019","149329","Telshe Yeshiva-Chicago","IL","Undergraduate","71"
"2019","143978","The Chicago School of Professional Psychology at Chicago","IL","Graduate","1296"
"2019","143978","The Chicago School of Professional Psychology at Chicago","IL","Undergraduate","11"
"2019","146241","The John Marshall Law School","IL","Graduate","1060"
"2019","445054","Toyota Technological Institute at Chicago","IL","Graduate","43"
"2019","149505","Trinity Christian College","IL","Graduate","63"
"2019","149505","Trinity Christian College","IL","Undergraduate","1005"
"2019","146755","Trinity College of Nursing & Health Sciences","IL","Graduate","18"
"2019","146755","Trinity College of Nursing & Health Sciences","IL","Undergraduate","157"
"2019","149514","Trinity International University-Illinois","IL","Graduate","1000"
"2019","149514","Trinity International University-Illinois","IL","Undergraduate","722"
"2019","144050","University of Chicago","IL","Graduate","10561"
"2019","144050","University of Chicago","IL","Undergraduate","6891"
"2019","145600","University of Illinois at Chicago","IL","Graduate","10683"
"2019","145600","University of Illinois at Chicago","IL","Undergraduate","21641"
"2019","148654","University of Illinois at Springfield","IL","Graduate","1601"
"2019","148654","University of Illinois at Springfield","IL","Undergraduate","2674"
"2019","145637","University of Illinois at Urbana-Champaign","IL","Graduate","17485"
"2019","145637","University of Illinois at Urbana-Champaign","IL","Undergraduate","34120"
"2019","442161","University of Phoenix-Illinois","IL","Graduate","1"
"2019","442161","University of Phoenix-Illinois","IL","Undergraduate","16"
"2019","148885","University of Saint Mary of the Lake","IL","Graduate","202"
"2019","148584","University of St Francis","IL","Graduate","2032"
"2019","148584","University of St Francis","IL","Undergraduate","1744"
"2019","149639","VanderCook College of Music","IL","Graduate","35"
"2019","149639","VanderCook College of Music","IL","Undergraduate","109"
"2019","149772","Western Illinois University","IL","Graduate","1666"
"2019","149772","Western Illinois University","IL","Undergraduate","5958"
"2019","149781","Wheaton College","IL","Graduate","609"
"2019","149781","Wheaton College","IL","Undergraduate","2395"
"2019","222178","Abilene Christian University","TX","Graduate","1767"
"2019","222178","Abilene Christian University","TX","Undergraduate","3525"
"2019","222628","Amberton University","TX","Graduate","887"
"2019","222628","Amberton University","TX","Undergraduate","187"
"2019","429085","American College of Acupuncture and Oriental Med","TX","Graduate","104"
"2019","445133","American InterContinental University-Houston","TX","Graduate","69"
"2019","445133","American InterContinental University-Houston","TX","Undergraduate","235"
"2019","222831","Angelo State University","TX","Graduate","1587"
"2019","222831","Angelo State University","TX","Undergraduate","8981"
"2019","429094","AOMA Graduate School of Integrative Medicine","TX","Graduate","140"
"2019","494162","Arizona College-Dallas","TX","Undergraduate","197"
"2019","222877","Arlington Baptist University","TX","Graduate","4"
"2019","222877","Arlington Baptist University","TX","Undergraduate","145"
"2019","222983","Austin College","TX","Graduate","20"
"2019","222983","Austin College","TX","Undergraduate","1294"
"2019","222992","Austin Community College District","TX","Undergraduate","41056"
"2019","247825","Austin Graduate School of Theology","TX","Graduate","11"
"2019","247825","Austin Graduate School of Theology","TX","Undergraduate","22"
"2019","223001","Austin Presbyterian Theological Seminary","TX","Graduate","156"
"2019","420705","Bakke Graduate University","TX","Graduate","81"
"2019","223083","Baptist Health System School of Health Professions","TX","Graduate","5"
"2019","223083","Baptist Health System School of Health Professions","TX","Undergraduate","600"
"2019","223117","Baptist Missionary Association Theological Seminary","TX","Graduate","67"
"2019","223117","Baptist Missionary Association Theological Seminary","TX","Undergraduate","84"
"2019","444398","Baptist University of the Americas","TX","Undergraduate","152"
"2019","223223","Baylor College of Medicine","TX","Graduate","1586"
"2019","223232","Baylor University","TX","Graduate","3925"
"2019","223232","Baylor University","TX","Undergraduate","14108"
"2019","223506","Brazosport College","TX","Undergraduate","4217"
"2019","450304","Brite Divinity School","TX","Graduate","167"
"2019","466930","Chamberlain University-Texas","TX","Undergraduate","1002"
"2019","492607","Chicago School of Professional Psychology at Dallas","TX","Graduate","55"
"2019","494630","Christ Mission College","TX","Undergraduate","46"
"2019","388520","College of Biblical Studies-Houston","TX","Undergraduate","460"
"2019","247834","Collin County Community College District","TX","Undergraduate","35132"
"2019","224004","Concordia University Texas","TX","Graduate","690"
"2019","224004","Concordia University Texas","TX","Undergraduate","1828"
"2019","475608","Criswell College","TX","Graduate","52"
"2019","475608","Criswell College","TX","Undergraduate","174"
"2019","224226","Dallas Baptist University","TX","Graduate","1604"
"2019","224226","Dallas Baptist University","TX","Undergraduate","2883"
"2019","224244","Dallas Christian College","TX","Undergraduate","194"
"2019","224615","Dallas College","TX","Undergraduate","12947"
"2019","437732","Dallas Nursing Institute","TX","Undergraduate","163"
"2019","224305","Dallas Theological Seminary","TX","Graduate","2419"
"2019","482635","DeVry University-Texas","TX","Graduate","101"
"2019","482635","DeVry University-Texas","TX","Undergraduate","314"
"2019","224527","East Texas Baptist University","TX","Graduate","122"
"2019","224527","East Texas Baptist University","TX","Undergraduate","1471"
"2019","224712","Episcopal Theological Seminary of the Southwest","TX","Graduate","131"
"2019","406033","Galen College of Nursing-San Antonio","TX","Undergraduate","1756"
"2019","224961","Galveston College","TX","Undergraduate","2306"
"2019","480912","Gemini School of Visual Arts & Communication","TX","Undergraduate","11"
"2019","481401","Grace School of Theology","TX","Graduate","418"
"2019","481401","Grace School of Theology","TX","Undergraduate","223"
"2019","225070","Grayson College","TX","Undergraduate","4438"
"2019","225201","Hallmark University","TX","Graduate","32"
"2019","225201","Hallmark University","TX","Undergraduate","891"
"2019","225247","Hardin-Simmons University","TX","Graduate","582"
"2019","225247","Hardin-Simmons University","TX","Undergraduate","1742"
"2019","225399","Houston Baptist University","TX","Graduate","1109"
"2019","225399","Houston Baptist University","TX","Undergraduate","2632"
"2019","246345","Houston Graduate School of Theology","TX","Graduate","140"
"2019","225548","Howard Payne University","TX","Graduate","66"
"2019","225548","Howard Payne University","TX","Undergraduate","969"
"2019","225575","Huston-Tillotson University","TX","Graduate","9"
"2019","225575","Huston-Tillotson University","TX","Undergraduate","1112"
"2019","225885","Jarvis Christian College","TX","Undergraduate","867"
"2019","226091","Lamar University","TX","Graduate","6759"
"2019","226091","Lamar University","TX","Undergraduate","8701"
"2019","226134","Laredo College","TX","Undergraduate","10200"
"2019","226231","LeTourneau University","TX","Graduate","288"
"2019","226231","LeTourneau University","TX","Undergraduate","2862"
"2019","227182","Lone Star College System","TX","Undergraduate","74300"
"2019","226383","Lubbock Christian University","TX","Graduate","297"
"2019","226383","Lubbock Christian University","TX","Undergraduate","1473"
"2019","226587","McMurry University","TX","Graduate","9"
"2019","226587","McMurry University","TX","Undergraduate","1166"
"2019","417752","Messenger College","TX","Undergraduate","46"
"2019","224776","Miami International University of Art & Design-Art Institute Dallas","TX","Graduate","3"
"2019","224776","Miami International University of Art & Design-Art Institute Dallas","TX","Undergraduate","516"
"2019","226806","Midland College","TX","Undergraduate","5115"
"2019","226833","Midwestern State University","TX","Graduate","743"
"2019","226833","Midwestern State University","TX","Undergraduate","5226"
"2019","482325","National American University-Georgetown","TX","Undergraduate","26"
"2019","461795","North American University","TX","Graduate","300"
"2019","461795","North American University","TX","Undergraduate","273"
"2019","227289","Oblate School of Theology","TX","Graduate","164"
"2019","227304","Odessa College","TX","Undergraduate","6828"
"2019","227331","Our Lady of the Lake University","TX","Graduate","1606"
"2019","227331","Our Lady of the Lake University","TX","Undergraduate","1368"
"2019","243823","Parker University","TX","Graduate","1046"
"2019","243823","Parker University","TX","Undergraduate","490"
"2019","227429","Paul Quinn College","TX","Undergraduate","554"
"2019","227526","Prairie View A & M University","TX","Graduate","831"
"2019","227526","Prairie View A & M University","TX","Undergraduate","8109"
"2019","223463","Remington College-Dallas Campus","TX","Undergraduate","620"
"2019","377111","Remington College-Fort Worth Campus","TX","Undergraduate","463"
"2019","445203","Remington College-North Houston Campus","TX","Undergraduate","408"
"2019","227757","Rice University","TX","Graduate","3293"
"2019","227757","Rice University","TX","Undergraduate","3989"
"2019","227845","Saint Edward's University","TX","Graduate","533"
"2019","227845","Saint Edward's University","TX","Undergraduate","3443"
"2019","227881","Sam Houston State University","TX","Graduate","2753"
"2019","227881","Sam Houston State University","TX","Undergraduate","18805"
"2019","227979","San Jacinto Community College","TX","Undergraduate","32452"
"2019","228042","Schreiner University","TX","Graduate","85"
"2019","228042","Schreiner University","TX","Undergraduate","1257"
"2019","228194","South Texas College of Law Houston","TX","Graduate","975"
"2019","409315","South Texas College","TX","Undergraduate","33054"
"2019","480073","South University-Austin","TX","Graduate","37"
"2019","480073","South University-Austin","TX","Undergraduate","348"
"2019","228246","Southern Methodist University","TX","Graduate","5114"
"2019","228246","Southern Methodist University","TX","Undergraduate","6710"
"2019","451556","Southwest University at El Paso","TX","Undergraduate","1450"
"2019","228468","Southwestern Adventist University","TX","Graduate","14"
"2019","228468","Southwestern Adventist University","TX","Undergraduate","673"
"2019","228325","Southwestern Assemblies of God University","TX","Graduate","367"
"2019","228325","Southwestern Assemblies of God University","TX","Undergraduate","1683"
"2019","494603","Southwestern Baptist Theological Seminary","TX","Graduate","2530"
"2019","494603","Southwestern Baptist Theological Seminary","TX","Undergraduate","456"
"2019","228486","Southwestern Christian College","TX","Undergraduate","106"
"2019","228343","Southwestern University","TX","Undergraduate","1511"
"2019","228149","St. Mary's University","TX","Graduate","1243"
"2019","228149","St. Mary's University","TX","Undergraduate","2270"
"2019","228431","Stephen F Austin State University","TX","Graduate","1475"
"2019","228431","Stephen F Austin State University","TX","Undergraduate","11494"
"2019","458973","Strayer University-Texas","TX","Graduate","316"
"2019","458973","Strayer University-Texas","TX","Undergraduate","2796"
"2019","228501","Sul Ross State University","TX","Graduate","557"
"2019","228501","Sul Ross State University","TX","Undergraduate","1849"
"2019","228529","Tarleton State University","TX","Graduate","1816"
"2019","228529","Tarleton State University","TX","Undergraduate","11350"
"2019","226152","Texas A & M International University","TX","Graduate","1085"
"2019","226152","Texas A & M International University","TX","Undergraduate","7220"
"2019","228723","Texas A & M University-College Station","TX","Graduate","14935"
"2019","228723","Texas A & M University-College Station","TX","Undergraduate","53791"
"2019","224554","Texas A & M University-Commerce","TX","Graduate","3719"
"2019","224554","Texas A & M University-Commerce","TX","Undergraduate","8390"
"2019","224147","Texas A & M University-Corpus Christi","TX","Graduate","2129"
"2019","224147","Texas A & M University-Corpus Christi","TX","Undergraduate","9323"
"2019","228705","Texas A & M University-Kingsville","TX","Graduate","1301"
"2019","228705","Texas A & M University-Kingsville","TX","Undergraduate","6178"
"2019","483036","Texas A&M University-Central Texas","TX","Graduate","486"
"2019","483036","Texas A&M University-Central Texas","TX","Undergraduate","1954"
"2019","459949","Texas A&M University-San Antonio","TX","Graduate","745"
"2019","459949","Texas A&M University-San Antonio","TX","Undergraduate","5965"
"2019","224545","Texas A&M University-Texarkana","TX","Graduate","352"
"2019","224545","Texas A&M University-Texarkana","TX","Undergraduate","1716"
"2019","228866","Texas Chiropractic College Foundation Inc","TX","Graduate","267"
"2019","228875","Texas Christian University","TX","Graduate","1550"
"2019","228875","Texas Christian University","TX","Undergraduate","9474"
"2019","228884","Texas College","TX","Undergraduate","940"
"2019","430704","Texas Health and Science University","TX","Graduate","83"
"2019","430704","Texas Health and Science University","TX","Undergraduate","6"
"2019","228981","Texas Lutheran University","TX","Graduate","31"
"2019","228981","Texas Lutheran University","TX","Undergraduate","1445"
"2019","229063","Texas Southern University","TX","Graduate","1942"
"2019","229063","Texas Southern University","TX","Undergraduate","7092"
"2019","228459","Texas State University","TX","Graduate","4270"
"2019","228459","Texas State University","TX","Undergraduate","33917"
"2019","229337","Texas Tech University Health Sciences Center","TX","Graduate","3816"
"2019","229337","Texas Tech University Health Sciences Center","TX","Undergraduate","1478"
"2019","492689","Texas Tech University Health Sciences Center-El Paso","TX","Graduate","465"
"2019","492689","Texas Tech University Health Sciences Center-El Paso","TX","Undergraduate","300"
"2019","229115","Texas Tech University","TX","Graduate","6617"
"2019","229115","Texas Tech University","TX","Undergraduate","32125"
"2019","229160","Texas Wesleyan University","TX","Graduate","782"
"2019","229160","Texas Wesleyan University","TX","Undergraduate","1494"
"2019","229179","Texas Woman's University","TX","Graduate","5288"
"2019","229179","Texas Woman's University","TX","Undergraduate","10598"
"2019","451820","The Art Institute of Austin","TX","Undergraduate","385"
"2019","222938","The Art Institute of Houston","TX","Undergraduate","711"
"2019","458982","The Art Institute of San Antonio","TX","Undergraduate","502"
"2019","392257","The College of Health Care Professions-Northwest","TX","Undergraduate","1684"
"2019","439701","The King's University","TX","Graduate","294"
"2019","439701","The King's University","TX","Undergraduate","316"
"2019","228769","The University of Texas at Arlington","TX","Graduate","13815"
"2019","228769","The University of Texas at Arlington","TX","Undergraduate","34820"
"2019","228778","The University of Texas at Austin","TX","Graduate","10927"
"2019","228778","The University of Texas at Austin","TX","Undergraduate","40163"
"2019","228787","The University of Texas at Dallas","TX","Graduate","8547"
"2019","228787","The University of Texas at Dallas","TX","Undergraduate","20996"
"2019","228796","The University of Texas at El Paso","TX","Graduate","3750"
"2019","228796","The University of Texas at El Paso","TX","Undergraduate","21427"
"2019","229027","The University of Texas at San Antonio","TX","Graduate","4319"
"2019","229027","The University of Texas at San Antonio","TX","Undergraduate","28275"
"2019","228802","The University of Texas at Tyler","TX","Graduate","2622"
"2019","228802","The University of Texas at Tyler","TX","Undergraduate","6995"
"2019","229300","The University of Texas Health Science Center at Houston","TX","Graduate","4646"
"2019","229300","The University of Texas Health Science Center at Houston","TX","Undergraduate","671"
"2019","228644","The University of Texas Health Science Center at San Antonio","TX","Graduate","2578"
"2019","228644","The University of Texas Health Science Center at San Antonio","TX","Undergraduate","808"
"2019","416801","The University of Texas MD Anderson Cancer Center","TX","Graduate","25"
"2019","416801","The University of Texas MD Anderson Cancer Center","TX","Undergraduate","351"
"2019","228653","The University of Texas Medical Branch at Galveston","TX","Graduate","2568"
"2019","228653","The University of Texas Medical Branch at Galveston","TX","Undergraduate","786"
"2019","229018","The University of Texas of the Permian Basin","TX","Graduate","936"
"2019","229018","The University of Texas of the Permian Basin","TX","Undergraduate","4347"
"2019","227368","The University of Texas Rio Grande Valley","TX","Graduate","4148"
"2019","227368","The University of Texas Rio Grande Valley","TX","Undergraduate","24965"
"2019","229267","Trinity University","TX","Graduate","163"
"2019","229267","Trinity University","TX","Undergraduate","2443"
"2019","229355","Tyler Junior College","TX","Undergraduate","12323"
"2019","224323","University of Dallas","TX","Graduate","1006"
"2019","224323","University of Dallas","TX","Undergraduate","1475"
"2019","225511","University of Houston","TX","Graduate","7551"
"2019","225511","University of Houston","TX","Undergraduate","38597"
"2019","225414","University of Houston-Clear Lake","TX","Graduate","2643"
"2019","225414","University of Houston-Clear Lake","TX","Undergraduate","6439"
"2019","225432","University of Houston-Downtown","TX","Graduate","1504"
"2019","225432","University of Houston-Downtown","TX","Undergraduate","13136"
"2019","225502","University of Houston-Victoria","TX","Graduate","1139"
"2019","225502","University of Houston-Victoria","TX","Undergraduate","3367"
"2019","226471","University of Mary Hardin-Baylor","TX","Graduate","485"
"2019","226471","University of Mary Hardin-Baylor","TX","Undergraduate","3361"
"2019","484905","University of North Texas at Dallas","TX","Graduate","790"
"2019","484905","University of North Texas at Dallas","TX","Undergraduate","3419"
"2019","228909","University of North Texas Health Science Center","TX","Graduate","2237"
"2019","227216","University of North Texas","TX","Graduate","7177"
"2019","227216","University of North Texas","TX","Undergraduate","32159"
"2019","484756","University of Phoenix-Texas","TX","Graduate","106"
"2019","484756","University of Phoenix-Texas","TX","Undergraduate","388"
"2019","227863","University of St Thomas","TX","Graduate","1324"
"2019","227863","University of St Thomas","TX","Undergraduate","2124"
"2019","485537","University of Texas Health Science Center at Tyler","TX","Graduate","67"
"2019","228635","University of Texas Southwestern Medical Center","TX","Graduate","2299"
"2019","225627","University of the Incarnate Word","TX","Graduate","2807"
"2019","225627","University of the Incarnate Word","TX","Undergraduate","5368"
"2019","377342","Vista College-Online","TX","Undergraduate","703"
"2019","226879","Wade College","TX","Undergraduate","182"
"2019","229780","Wayland Baptist University","TX","Graduate","1072"
"2019","229780","Wayland Baptist University","TX","Undergraduate","3012"
"2019","229799","Weatherford College","TX","Undergraduate","5943"
"2019","477039","West Coast University-Dallas","TX","Graduate","140"
